"		202",양평,2019.11.21,57.5,23
"		202",양평,2019.11.22,60.3,19
"		202",양평,2019.11.23,73.9,42
"		202",양평,2019.11.24,82.5,55
"		202",양평,2019.11.25,72.4,56
"		202",양평,2019.11.26,72.8,41
"		202",양평,2019.11.27,52.6,33
"		202",양평,2019.11.28,68.6,45
"		202",양평,2019.11.29,66.8,26
"		202",양평,2019.11.30,63.1,34
"		202",양평,2019.12.1,82.4,55
"		202",양평,2019.12.2,51,29
"		202",양평,2019.12.3,78,47
"		202",양평,2019.12.4,68.9,36
"		202",양평,2019.12.5,34.5,16
"		202",양평,2019.12.6,48.1,23
"		202",양평,2019.12.7,72.8,58
"		202",양평,2019.12.8,84,46
"		202",양평,2019.12.9,76.4,55
"		202",양평,2019.12.10,92,77
"		202",양평,2019.12.11,73,43
"		202",양평,2019.12.12,49.5,28
"		202",양평,2019.12.13,65,39
"		202",양평,2019.12.14,73,45
"		202",양평,2019.12.15,77.4,48
"		202",양평,2019.12.16,79.5,48
"		202",양평,2019.12.17,92.5,74
"		202",양평,2019.12.18,78.8,60
"		202",양평,2019.12.19,58.9,29
"		202",양평,2019.12.20,58.9,24
"		202",양평,2019.12.21,76,52
"		202",양평,2019.12.22,76.9,49
"		202",양평,2019.12.23,88.1,66
"		202",양평,2019.12.24,98.3,84
"		202",양평,2019.12.25,89.6,58
"		202",양평,2019.12.26,79.8,48
"		202",양평,2019.12.27,57.1,28
"		202",양평,2019.12.28,70,41
"		202",양평,2019.12.29,80.4,49
"		202",양평,2019.12.30,83.1,51
"		202",양평,2019.12.31,45.3,29
"		202",양평,2020.1.1,74.3,55
"		202",양평,2020.1.2,81.8,65
"		202",양평,2020.1.3,71.3,33
"		202",양평,2020.1.4,69.1,35
"		202",양평,2020.1.5,72.8,40
"		202",양평,2020.1.6,85.1,60
"		202",양평,2020.1.7,100,100
"		202",양평,2020.1.8,85.5,78
"		202",양평,2020.1.9,67.3,48
"		202",양평,2020.1.10,81.4,44
"		202",양평,2020.1.11,73.8,43
"		202",양평,2020.1.12,69.4,40
"		202",양평,2020.1.13,58.6,33
"		202",양평,2020.1.14,60.1,29
"		202",양평,2020.1.15,62.6,27
"		202",양평,2020.1.16,62,27
"		202",양평,2020.1.17,66.4,31
"		202",양평,2020.1.18,63.8,23
"		202",양평,2020.1.19,75.9,58
"		202",양평,2020.1.20,61.6,26
"		202",양평,2020.1.21,53.6,28
"		202",양평,2020.1.22,68.5,38
"		202",양평,2020.1.23,64.6,29
"		202",양평,2020.1.24,71.5,32
"		202",양평,2020.1.25,79.6,58
"		202",양평,2020.1.26,68.3,36
"		202",양평,2020.1.27,56.1,47
"		202",양평,2020.1.28,56.1,41
"		202",양평,2020.1.29,66.1,42
"		202",양평,2020.1.30,65.6,39
"		202",양평,2020.1.31,72.5,48
"		202",양평,2020.2.1,80.9,57
"		202",양평,2020.2.2,76.9,51
"		202",양평,2020.2.3,48.5,22
"		202",양평,2020.2.4,65.9,37
"		202",양평,2020.2.5,42.3,27
"		202",양평,2020.2.6,52.4,15
"		202",양평,2020.2.7,58.9,28
"		202",양평,2020.2.8,53,30
"		202",양평,2020.2.9,61,26
"		202",양평,2020.2.10,62.9,29
"		202",양평,2020.2.11,56.9,23
"		202",양평,2020.2.12,86.9,57
"		202",양평,2020.2.13,87.8,52
"		202",양평,2020.2.14,91.1,63
