일시,지점명,평균습도(%rh),최저습도(%rh)
20210715,파주,82.9,59.0
20210716,파주,83.3,55.0
20210717,파주,83.3,53.0
20210718,파주,82.1,53.0
20210719,파주,92.5,67.0
20210720,파주,87.6,59.0
20210721,파주,81.9,56.0
20210722,파주,83.0,55.0
20210723,파주,80.6,55.0
20210724,파주,80.6,55.0
20210725,파주,74.6,40.0
20210726,파주,74.8,45.0
20210727,파주,76.8,53.0
20210728,파주,78.8,53.0
20210729,파주,80.6,57.0
20210730,파주,76.3,47.0
20210731,파주,79.8,54.0
20210801,파주,89.4,70.0
20210802,파주,89.9,70.0
20210803,파주,83.9,58.0
20210804,파주,82.9,58.0
20210805,파주,80.5,56.0
20210806,파주,85.4,59.0
20210807,파주,83.3,51.0
20210808,파주,88.1,62.0
20210809,파주,73.3,46.0
20210810,파주,75.5,46.0
20210811,파주,81.5,47.0
20210812,파주,79.3,51.0
20210813,파주,81.4,59.0
20210814,파주,74.1,50.0
20210815,파주,70.3,43.0
20210816,파주,70.4,44.0
20210817,파주,73.1,43.0
20210818,파주,78.1,52.0
20210819,파주,65.8,39.0
20210820,파주,75.1,50.0
20210821,파주,92.8,78.0
20210822,파주,86.9,58.0
20210823,파주,95.1,78.0
20210824,파주,97.1,83.0
20210825,파주,95.8,75.0
20210826,파주,92.1,76.0
20210827,파주,95.1,81.0
20210828,파주,87.6,60.0
20210829,파주,91.6,65.0
20210830,파주,90.8,65.0
20210831,파주,99.3,93.0
20210901,파주,86.5,69.0
20210902,파주,81.9,60.0
20210903,파주,75.5,48.0
20210904,파주,74.3,49.0
20210905,파주,75.9,52.0
20210906,파주,78.9,54.0
20210907,파주,99.4,92.0
20210908,파주,85.1,58.0
20210909,파주,90.5,60.0
20210910,파주,87.0,59.0
20210911,파주,83.5,52.0
20210912,파주,80.3,47.0
20210913,파주,81.0,56.0
20210914,파주,76.6,47.0
20210915,파주,72.1,50.0
20210916,파주,76.8,48.0
20210917,파주,74.1,51.0
20210918,파주,78.1,48.0
20210919,파주,85.0,64.0
20210920,파주,70.8,48.0
20210921,파주,88.3,61.0
20210922,파주,82.5,56.0
20210923,파주,78.5,50.0
20210924,파주,83.3,55.0
20210925,파주,87.6,72.0
20210926,파주,81.3,52.0
20210927,파주,84.9,64.0
20210928,파주,90.0,70.0
20210929,파주,97.9,90.0
20210930,파주,93.0,66.0
20211001,파주,83.8,47.0
20211002,파주,85.8,49.0
20211003,파주,85.0,49.0
20211004,파주,95.0,80.0
20211005,파주,94.1,72.0
20211006,파주,98.3,93.0
20211007,파주,95.9,78.0
20211008,파주,98.3,91.0
20211009,파주,93.0,78.0
20211010,파주,96.5,82.0
20211011,파주,89.9,64.0
20211012,파주,80.1,55.0
20211013,파주,80.9,49.0
20211014,파주,82.9,57.0
20211015,파주,87.5,56.0
20211016,파주,52.1,29.0
20211017,파주,51.8,24.0
20211018,파주,84.8,51.0
20211019,파주,82.5,41.0
20211020,파주,76.6,34.0
20211021,파주,78.3,28.0
20211022,파주,74.1,28.0
20211023,파주,74.5,29.0
20211024,파주,77.8,32.0
20211025,파주,82.1,42.0
20211026,파주,86.8,53.0
20211027,파주,70.1,30.0
20211028,파주,73.0,28.0
20211029,파주,70.8,40.0
20211030,파주,79.4,47.0
20211031,파주,86.8,43.0
20211101,파주,91.6,61.0
20211102,파주,88.9,51.0
20211103,파주,86.5,45.0
20211104,파주,89.1,58.0
20211105,파주,84.6,38.0
20211106,파주,77.6,41.0
20211107,파주,69.4,40.0
20211108,파주,74.3,56.0
20211109,파주,78.9,61.0
20211110,파주,77.9,53.0
20211111,파주,69.1,48.0
20211112,파주,68.6,40.0
20211113,파주,79.3,49.0
20211114,파주,81.9,38.0
20211115,파주,84.5,45.0
20211116,파주,79.1,36.0
20211117,파주,77.6,38.0
20211118,파주,83.8,72.0
20211119,파주,88.1,61.0
20211120,파주,88.3,49.0
20211121,파주,84.6,60.0
20211122,파주,64.9,50.0
20211123,파주,66.4,47.0
20211124,파주,80.5,50.0
20211125,파주,66.0,30.0
20211126,파주,72.5,43.0
20211127,파주,73.1,31.0
20211128,파주,69.1,35.0
20211129,파주,75.3,52.0
20211130,파주,85.3,62.0
20211201,파주,57.5,39.0
20211202,파주,81.4,56.0
20211203,파주,55.4,29.0
20211204,파주,63.6,31.0
20211205,파주,62.3,29.0
20211206,파주,71.8,44.0
20211207,파주,77.5,51.0
20211208,파주,82.1,40.0
20211209,파주,81.9,65.0
20211210,파주,92.1,77.0
20211211,파주,96.0,74.0
20211212,파주,70.5,33.0
20211213,파주,59.5,28.0
20211214,파주,75.8,52.0
20211215,파주,92.0,64.0
20211216,파주,85.1,61.0
20211217,파주,52.9,30.0
20211218,파주,75.1,34.0
20211219,파주,76.1,40.0
20211220,파주,85.5,60.0
20211221,파주,73.6,28.0
20211222,파주,66.5,34.0
20211223,파주,70.8,34.0
20211224,파주,73.0,49.0
20211225,파주,48.6,31.0
20211226,파주,54.6,34.0
20211227,파주,73.9,45.0
20211228,파주,75.9,53.0
20211229,파주,71.9,50.0
20211230,파주,50.3,33.0
20211231,파주,40.4,25.0
20220101,파주,62.5,35.0
20220102,파주,70.1,43.0
20220103,파주,71.1,35.0
20220104,파주,60.3,26.0
20220105,파주,57.5,34.0
20220106,파주,61.9,29.0
20220107,파주,62.3,30.0
20220108,파주,76.4,53.0
20220109,파주,81.4,50.0
20220110,파주,76.8,45.0
20220111,파주,60.1,41.0
20220112,파주,61.3,35.0
20220113,파주,58.5,35.0
20220114,파주,60.5,30.0
20220115,파주,62.9,49.0
20220116,파주,56.5,29.0
20220117,파주,65.0,37.0
20220118,파주,63.9,26.0
20220119,파주,81.1,61.0
20220120,파주,70.9,37.0
20220121,파주,68.8,35.0
20220122,파주,62.3,32.0
20220123,파주,58.0,44.0
20220124,파주,64.9,46.0
20220125,파주,78.3,61.0
20220126,파주,66.4,29.0
20220127,파주,61.8,31.0
20220128,파주,61.9,31.0
20220129,파주,58.9,26.0
20220130,파주,57.9,23.0
20220131,파주,70.9,40.0
20220201,파주,83.1,61.0
20220202,파주,68.1,36.0
20220203,파주,62.4,33.0
20220204,파주,60.6,35.0
20220205,파주,53.6,30.0
20220206,파주,59.3,27.0
20220207,파주,60.8,32.0
20220208,파주,64.8,27.0
20220209,파주,63.9,32.0
20220210,파주,69.5,34.0
20220211,파주,70.6,34.0
20220212,파주,62.5,20.0
20220213,파주,53.9,27.0
20220214,파주,78.4,49.0
20220215,파주,61.8,34.0
20220216,파주,53.1,29.0
20220217,파주,50.4,29.0
20220218,파주,52.4,20.0
20220219,파주,58.8,38.0
20220220,파주,40.9,22.0
20220221,파주,63.6,35.0
20220222,파주,50.4,32.0
20220223,파주,45.6,22.0
20220224,파주,63.3,33.0
20220225,파주,80.8,58.0
20220226,파주,82.8,72.0
20220227,파주,68.3,35.0
20220228,파주,74.3,41.0
20220301,파주,72.9,46.0
20220302,파주,67.8,33.0
20220303,파주,61.5,21.0
20220304,파주,73.6,48.0
20220305,파주,36.8,20.0
20220306,파주,40.5,18.0
20220307,파주,55.9,26.0
20220308,파주,66.5,48.0
20220309,파주,81.8,41.0
20220310,파주,67.6,23.0
20220311,파주,75.0,42.0
20220312,파주,82.8,46.0
20220313,파주,96.8,85.0
20220314,파주,90.4,76.0
20220315,파주,81.9,51.0
20220316,파주,74.9,42.0
20220317,파주,62.1,39.0
20220318,파주,64.3,51.0
20220319,파주,86.8,69.0
20220320,파주,70.6,41.0
20220321,파주,61.4,26.0
20220322,파주,61.0,23.0
20220323,파주,62.9,36.0
20220324,파주,76.5,62.0
20220325,파주,78.3,49.0
20220326,파주,79.4,45.0
20220327,파주,57.6,25.0
20220328,파주,55.4,15.0
20220329,파주,70.8,42.0
20220330,파주,88.8,58.0
20220331,파주,70.5,44.0
20220401,파주,63.1,25.0
20220402,파주,63.8,29.0
20220403,파주,67.4,27.0
20220404,파주,65.3,28.0
20220405,파주,57.6,25.0
20220406,파주,59.0,23.0
20220407,파주,54.6,30.0
20220408,파주,65.0,33.0
20220409,파주,60.0,37.0
20220410,파주,62.5,28.0
20220411,파주,72.3,45.0
20220412,파주,89.3,62.0
20220413,파주,64.0,44.0
20220414,파주,49.1,39.0
20220415,파주,54.8,27.0
20220416,파주,56.9,22.0
20220417,파주,63.9,26.0
20220418,파주,59.1,22.0
20220419,파주,67.3,30.0
20220420,파주,66.3,30.0
20220421,파주,64.3,21.0
20220422,파주,83.8,67.0
20220423,파주,69.9,29.0
20220424,파주,84.9,59.0
20220425,파주,89.0,67.0
20220426,파주,59.1,33.0
20220427,파주,38.8,20.0
20220428,파주,53.9,26.0
20220429,파주,78.0,49.0
20220430,파주,77.0,57.0
20220501,파주,67.9,26.0
20220502,파주,66.3,26.0
20220503,파주,59.0,26.0
20220504,파주,63.8,34.0
20220505,파주,70.0,29.0
20220506,파주,78.5,44.0
20220507,파주,56.3,21.0
20220508,파주,66.1,38.0
20220509,파주,68.8,24.0
20220510,파주,57.8,17.0
20220511,파주,64.4,38.0
20220512,파주,58.8,26.0
20220513,파주,54.0,27.0
20220514,파주,52.1,18.0
20220515,파주,54.1,23.0
20220516,파주,69.4,45.0
20220517,파주,75.4,46.0
20220518,파주,73.3,50.0
20220519,파주,70.1,44.0
20220520,파주,70.3,39.0
20220521,파주,80.3,58.0
20220522,파주,81.8,63.0
20220523,파주,80.4,52.0
20220524,파주,72.6,30.0
20220525,파주,84.1,46.0
20220526,파주,69.6,37.0
20220527,파주,72.8,49.0
20220528,파주,77.1,50.0
20220529,파주,81.6,62.0
20220530,파주,87.4,65.0
20220531,파주,62.5,25.0
20220601,파주,58.6,26.0
20220602,파주,80.1,56.0
20220603,파주,75.0,44.0
20220604,파주,69.8,52.0
20220605,파주,74.0,49.0
20220606,파주,76.9,54.0
20220607,파주,67.1,47.0
20220608,파주,71.8,48.0
20220609,파주,87.9,62.0
20220610,파주,93.8,68.0
20220611,파주,73.6,44.0
20220612,파주,71.1,44.0
20220613,파주,91.8,73.0
20220614,파주,66.9,45.0
20220615,파주,98.0,70.0
20220616,파주,84.8,62.0
20220617,파주,86.9,61.0
20220618,파주,90.9,78.0
20220619,파주,92.8,81.0
20220620,파주,86.5,61.0
20220621,파주,86.1,58.0
20220622,파주,85.1,63.0
20220623,파주,97.8,83.0
20220624,파주,91.5,74.0
20220625,파주,87.0,71.0
20220626,파주,90.1,85.0
20220627,파주,94.4,84.0
20220628,파주,88.6,83.0
20220629,파주,99.1,94.0
20220630,파주,99.8,98.0
20220701,파주,87.8,70.0
20220702,파주,87.3,61.0
20220703,파주,84.6,54.0
20220704,파주,85.3,62.0
20220705,파주,90.0,62.0
20220706,파주,90.3,66.0
20220707,파주,91.4,76.0
20220708,파주,96.6,86.0
20220709,파주,88.9,69.0
20220710,파주,84.5,62.0
20220711,파주,82.5,59.0
20220712,파주,88.0,75.0
20220713,파주,98.3,93.0
20220714,파주,89.1,66.0
20220715,파주,86.6,65.0
20220716,파주,92.8,71.0
20220717,파주,86.9,68.0
20220718,파주,84.4,58.0
20220719,파주,85.9,63.0
20220720,파주,88.3,70.0
20220721,파주,93.0,79.0
20220722,파주,90.0,71.0
20220723,파주,93.3,69.0
20220724,파주,96.3,86.0
20220725,파주,85.9,65.0
20220726,파주,89.6,63.0
20220727,파주,87.5,67.0
20220728,파주,80.9,51.0
20220729,파주,87.5,61.0
20220730,파주,88.1,60.0
20220731,파주,97.8,91.0
20220801,파주,92.6,77.0
20220802,파주,98.5,87.0
20220803,파주,94.6,79.0
20220804,파주,89.0,70.0
20220805,파주,87.9,70.0
20220806,파주,95.6,81.0
20220807,파주,92.6,80.0
20220808,파주,98.5,92.0
20220809,파주,99.3,95.0
20220810,파주,87.0,55.0
20220811,파주,91.8,75.0
20220812,파주,86.8,42.0
20220813,파주,98.3,91.0
20220814,파주,92.9,68.0
20220815,파주,91.5,83.0
20220816,파주,84.4,62.0
20220817,파주,90.3,67.0
20220818,파주,89.4,58.0
20220819,파주,96.1,79.0
20220820,파주,87.5,68.0
20220821,파주,87.8,61.0
20220822,파주,90.0,65.0
20220823,파주,82.4,54.0
20220824,파주,81.6,61.0
20220825,파주,88.9,68.0
20220826,파주,85.5,62.0
20220827,파주,71.8,44.0
20220828,파주,83.4,47.0
20220829,파주,90.3,71.0
20220830,파주,98.3,89.0
20220831,파주,88.3,64.0
20220901,파주,85.0,46.0
20220902,파주,77.8,48.0
20220903,파주,80.4,54.0
20220904,파주,94.1,82.0
20220905,파주,99.6,98.0
20220906,파주,80.6,41.0
20220907,파주,80.1,39.0
20220908,파주,84.6,51.0
20220909,파주,86.1,53.0
20220910,파주,78.0,46.0
20220911,파주,90.5,78.0
20220912,파주,91.5,58.0
20220913,파주,90.3,72.0
20220914,파주,76.4,58.0
20220915,파주,83.8,62.0
20220916,파주,90.5,65.0
20220917,파주,91.0,69.0
20220918,파주,86.5,57.0
20220919,파주,76.3,59.0
20220920,파주,72.9,47.0
20220921,파주,80.5,43.0
20220922,파주,80.6,51.0
20220923,파주,81.5,44.0
20220924,파주,78.5,34.0
20220925,파주,81.3,36.0
20220926,파주,82.3,45.0
20220927,파주,83.1,43.0
20220928,파주,88.5,57.0
20220929,파주,86.3,47.0
20220930,파주,85.0,43.0
20221001,파주,92.3,42.0
20221002,파주,93.1,62.0
20221003,파주,99.9,99.0
20221004,파주,87.4,70.0
20221005,파주,81.6,63.0
20221006,파주,83.8,64.0
20221007,파주,78.9,43.0
20221008,파주,80.8,42.0
20221009,파주,96.5,90.0
20221010,파주,79.8,65.0
20221011,파주,79.0,49.0
20221012,파주,85.8,47.0
20221013,파주,83.9,48.0
20221014,파주,86.4,50.0
20221015,파주,83.3,36.0
20221016,파주,94.8,75.0
20221017,파주,62.5,28.0
20221018,파주,70.9,32.0
20221019,파주,77.9,29.0
20221020,파주,81.3,43.0
20221021,파주,82.5,39.0
20221022,파주,87.9,59.0
20221023,파주,72.3,27.0
20221024,파주,63.6,27.0
20221025,파주,72.8,38.0
20221026,파주,77.6,37.0
20221027,파주,81.4,54.0
20221028,파주,81.9,47.0
20221029,파주,78.6,42.0
20221030,파주,78.6,44.0
20221031,파주,83.4,50.0
20221101,파주,80.6,35.0
20221102,파주,72.8,24.0
20221103,파주,67.9,46.0
20221104,파주,54.0,21.0
20221105,파주,66.5,28.0
20221106,파주,72.4,36.0
20221107,파주,78.5,49.0
20221108,파주,84.8,49.0
20221109,파주,92.5,67.0
20221110,파주,88.9,61.0
20221111,파주,75.8,38.0
20221112,파주,88.9,52.0
20221113,파주,88.3,72.0
20221114,파주,83.0,46.0
20221115,파주,89.0,63.0
20221116,파주,89.4,52.0
20221117,파주,85.0,49.0
20221118,파주,86.5,54.0
20221119,파주,73.5,37.0
20221120,파주,76.5,45.0
20221121,파주,89.1,68.0
20221122,파주,91.9,68.0
20221123,파주,72.6,38.0
20221124,파주,84.0,60.0
20221125,파주,77.3,51.0
20221126,파주,66.0,26.0
20221127,파주,61.4,33.0
20221128,파주,82.6,50.0
20221129,파주,70.0,42.0
20221130,파주,51.6,34.0
20221201,파주,59.1,35.0
20221202,파주,60.6,25.0
20221203,파주,76.5,45.0
20221204,파주,43.4,25.0
20221205,파주,60.4,27.0
20221206,파주,80.0,52.0
20221207,파주,73.9,41.0
20221208,파주,68.4,25.0
20221209,파주,74.4,46.0
20221210,파주,69.4,31.0
20221211,파주,72.1,36.0
20221212,파주,87.0,55.0
20221213,파주,78.9,51.0
20221214,파주,54.8,41.0
20221215,파주,85.1,74.0
20221216,파주,65.3,39.0
20221217,파주,61.8,34.0
20221218,파주,59.6,36.0
20221219,파주,66.5,37.0
20221220,파주,66.4,42.0
20221221,파주,85.6,66.0
20221222,파주,62.6,49.0
20221223,파주,60.8,51.0
20221224,파주,70.3,43.0
20221225,파주,76.6,49.0
20221226,파주,78.5,54.0
20221227,파주,77.0,48.0
20221228,파주,67.6,35.0
20221229,파주,65.9,35.0
20221230,파주,71.9,39.0
20221231,파주,80.1,60.0
20230101,파주,64.1,30.0
20230102,파주,60.3,30.0
20230103,파주,63.3,30.0
20230104,파주,64.1,29.0
20230105,파주,65.3,28.0
20230106,파주,78.6,52.0
20230107,파주,87.1,70.0
20230108,파주,79.9,55.0
20230109,파주,67.9,41.0
20230110,파주,72.0,42.0
20230111,파주,73.4,25.0
20230112,파주,58.8,26.0
20230113,파주,99.1,51.0
20230114,파주,97.9,86.0
20230115,파주,96.6,90.0
20230116,파주,74.1,48.0
20230117,파주,85.9,61.0
20230118,파주,75.1,39.0
20230119,파주,83.8,57.0
20230120,파주,61.4,38.0
20230121,파주,70.3,34.0
20230122,파주,82.3,67.0
20230123,파주,78.1,50.0
20230124,파주,55.0,38.0
20230125,파주,61.1,33.0
20230126,파주,78.3,70.0
20230127,파주,57.8,32.0
20230128,파주,61.4,40.0
20230129,파주,70.1,52.0
20230130,파주,67.8,35.0
20230131,파주,81.3,56.0
20230201,파주,70.8,41.0
20230202,파주,58.6,35.0
20230203,파주,58.5,30.0
20230204,파주,69.3,31.0
20230205,파주,81.1,55.0
20230206,파주,84.3,58.0
20230207,파주,82.4,49.0
20230208,파주,64.9,29.0
20230209,파주,54.6,29.0
20230210,파주,83.3,57.0
20230211,파주,84.1,57.0
20230212,파주,79.5,61.0
20230213,파주,72.0,54.0
20230214,파주,59.4,30.0
20230215,파주,55.9,36.0
20230216,파주,71.8,54.0
20230217,파주,81.0,51.0
20230218,파주,73.4,57.0
20230219,파주,62.6,27.0
20230220,파주,53.0,29.0
20230221,파주,54.3,28.0
20230222,파주,68.9,34.0
20230223,파주,77.4,39.0
20230224,파주,62.6,22.0
20230225,파주,52.4,25.0
20230226,파주,58.9,29.0
20230227,파주,64.9,22.0
20230228,파주,73.9,62.0
20230301,파주,57.0,26.0
20230302,파주,35.1,22.0
20230303,파주,76.0,53.0
20230304,파주,78.6,48.0
20230305,파주,64.0,22.0
20230306,파주,61.5,22.0
20230307,파주,76.0,53.0
20230308,파주,90.0,65.0
20230309,파주,95.3,83.0
20230310,파주,80.0,36.0
20230311,파주,72.6,33.0
20230312,파주,73.0,38.0
20230313,파주,46.0,24.0
20230314,파주,61.4,33.0
20230315,파주,71.8,38.0
20230316,파주,44.3,20.0
20230317,파주,42.5,15.0
20230318,파주,50.6,23.0
20230319,파주,69.5,33.0
20230320,파주,65.9,22.0
20230321,파주,52.1,20.0
20230322,파주,57.1,28.0
20230323,파주,55.4,32.0
20230324,파주,38.1,27.0
20230325,파주,68.8,43.0
20230326,파주,37.5,14.0
20230327,파주,55.1,22.0
20230328,파주,66.3,24.0
20230329,파주,64.8,23.0
20230330,파주,57.3,21.0
20230331,파주,55.6,27.0
20230401,파주,55.1,21.0
20230402,파주,42.4,15.0
20230403,파주,44.9,16.0
20230404,파주,53.4,17.0
20230405,파주,98.3,90.0
20230406,파주,96.8,91.0
20230407,파주,67.4,31.0
20230408,파주,60.1,32.0
20230409,파주,70.1,40.0
20230410,파주,63.6,36.0
20230411,파주,75.8,38.0
20230412,파주,56.0,21.0
20230413,파주,52.3,19.0
20230414,파주,70.9,50.0
20230415,파주,90.1,67.0
20230416,파주,77.1,41.0
20230417,파주,68.6,40.0
20230418,파주,86.9,61.0
20230419,파주,73.5,30.0
20230420,파주,95.5,84.0
20230421,파주,40.8,16.0
20230422,파주,29.1,13.0
20230423,파주,43.9,14.0
20230424,파주,50.9,29.0
20230425,파주,86.8,61.0
20230426,파주,74.9,45.0
20230427,파주,74.6,38.0
20230428,파주,70.9,34.0
20230429,파주,90.6,65.0
20230430,파주,79.1,42.0
20230501,파주,67.8,31.0
20230502,파주,61.0,20.0
20230503,파주,69.4,29.0
20230504,파주,78.0,52.0
20230505,파주,98.6,69.0
20230506,파주,84.0,60.0
20230507,파주,59.5,35.0
20230508,파주,69.6,37.0
20230509,파주,72.3,42.0
20230510,파주,70.9,32.0
20230511,파주,68.1,32.0
20230512,파주,74.3,31.0
20230513,파주,80.8,36.0
20230514,파주,78.9,43.0
20230515,파주,73.5,36.0
20230516,파주,72.5,45.0
20230517,파주,77.9,42.0
20230518,파주,83.6,55.0
20230519,파주,74.0,48.0
20230520,파주,78.4,57.0
20230521,파주,80.0,46.0
20230522,파주,64.6,34.0
20230523,파주,66.5,31.0
20230524,파주,72.3,41.0
20230525,파주,66.6,33.0
20230526,파주,69.5,44.0
20230527,파주,97.1,86.0
20230528,파주,99.9,98.0
20230529,파주,84.3,50.0
20230530,파주,76.3,53.0
20230531,파주,75.3,50.0
20230601,파주,81.0,56.0
20230602,파주,88.5,60.0
20230603,파주,70.5,34.0
20230604,파주,72.0,37.0
20230605,파주,77.1,54.0
20230606,파주,82.5,59.0
20230607,파주,84.5,70.0
20230608,파주,90.8,78.0
20230609,파주,83.8,49.0
20230610,파주,87.1,61.0
20230611,파주,83.0,54.0
20230612,파주,87.4,55.0
20230613,파주,84.3,61.0
20230614,파주,83.9,47.0
20230615,파주,81.5,56.0
20230616,파주,77.8,47.0
20230617,파주,76.4,44.0
20230618,파주,77.3,52.0
20230619,파주,77.6,54.0
20230620,파주,88.3,69.0
20230621,파주,96.4,83.0
20230622,파주,86.1,63.0
20230623,파주,87.3,59.0
20230624,파주,83.8,60.0
20230625,파주,83.0,58.0
20230626,파주,95.4,73.0
20230627,파주,87.1,68.0
20230628,파주,90.5,71.0
20230629,파주,99.4,96.0
20230630,파주,92.8,72.0
20230701,파주,89.1,66.0
20230702,파주,91.5,73.0
20230703,파주,86.8,59.0
20230704,파주,96.5,82.0
20230705,파주,88.8,71.0
20230706,파주,85.3,67.0
20230707,파주,77.9,42.0
20230708,파주,87.3,66.0
20230709,파주,90.1,71.0
20230710,파주,84.5,64.0
20230711,파주,98.3,91.0
20230712,파주,93.5,77.0
20230713,파주,99.5,96.0
20230714,파주,99.5,94.0
20230715,파주,98.0,90.0
20230716,파주,95.6,87.0
20230717,파주,97.0,85.0
20230718,파주,93.1,77.0
20230719,파주,88.6,66.0
20230720,파주,87.4,62.0
20230721,파주,84.1,58.0
20230722,파주,83.8,55.0
20230723,파주,99.3,93.0
20230724,파주,91.8,72.0
20230725,파주,92.6,77.0
20230726,파주,94.5,78.0
20230727,파주,87.8,66.0
20230728,파주,85.8,62.0
20230729,파주,85.8,72.0
20230730,파주,84.8,55.0
20230731,파주,88.1,66.0
20230801,파주,88.1,57.0
20230802,파주,87.1,64.0
20230803,파주,85.6,65.0
20230804,파주,86.0,61.0
20230805,파주,87.5,64.0
20230806,파주,88.6,67.0
20230807,파주,81.5,68.0
20230808,파주,78.3,62.0
20230809,파주,82.1,69.0
20230810,파주,96.8,82.0
20230811,파주,98.6,88.0
20230812,파주,97.3,87.0
20230813,파주,90.8,64.0
20230814,파주,87.6,60.0
20230815,파주,86.8,67.0
20230816,파주,85.3,66.0
20230817,파주,85.0,58.0
20230818,파주,86.3,62.0
20230819,파주,84.9,60.0
20230820,파주,90.8,67.0
20230821,파주,85.9,65.0
20230822,파주,91.9,80.0
20230823,파주,99.5,97.0
20230824,파주,94.9,82.0
20230825,파주,88.4,69.0
20230826,파주,89.1,56.0
20230827,파주,91.9,79.0
20230828,파주,96.9,86.0
20230829,파주,97.8,86.0
20230830,파주,94.1,72.0
20230831,파주,87.9,57.0
20230901,파주,85.5,53.0
20230902,파주,87.3,56.0
20230903,파주,90.9,73.0
20230904,파주,94.6,76.0
20230905,파주,85.1,57.0
20230906,파주,82.5,59.0
20230907,파주,82.0,51.0
20230908,파주,80.4,50.0
20230909,파주,84.1,52.0
20230910,파주,87.6,59.0
20230911,파주,83.5,50.0
20230912,파주,87.4,57.0
20230913,파주,98.3,89.0
20230914,파주,83.9,62.0
20230915,파주,93.0,82.0
20230916,파주,95.1,75.0
20230917,파주,91.6,68.0
20230918,파주,88.5,62.0
20230919,파주,91.6,69.0
20230920,파주,96.3,79.0
20230921,파주,85.3,58.0
20230922,파주,83.9,39.0
20230923,파주,82.0,49.0
20230924,파주,77.4,40.0
20230925,파주,88.1,54.0
20230926,파주,99.0,93.0
20230927,파주,94.8,78.0
20230928,파주,90.3,60.0
20230929,파주,84.4,37.0
20230930,파주,88.3,73.0
20231001,파주,71.5,35.0
20231002,파주,81.6,31.0
20231003,파주,85.4,50.0
20231004,파주,90.3,59.0
20231005,파주,57.5,35.0
20231006,파주,79.1,43.0
20231007,파주,82.0,42.0
20231008,파주,84.6,59.0
20231009,파주,82.4,57.0
20231010,파주,89.0,51.0
20231011,파주,82.3,37.0
20231012,파주,80.4,42.0
20231013,파주,87.5,57.0
20231014,파주,96.5,64.0
20231015,파주,92.9,62.0
20231016,파주,77.3,45.0
20231017,파주,80.0,35.0
20231018,파주,84.0,54.0
20231019,파주,87.5,62.0
20231020,파주,58.6,32.0
20231021,파주,71.9,26.0
20231022,파주,84.3,48.0
20231023,파주,85.8,48.0
20231024,파주,89.6,61.0
20231025,파주,90.1,59.0
20231026,파주,94.0,70.0
20231027,파주,82.8,51.0
20231028,파주,82.4,40.0
20231029,파주,80.4,40.0
20231030,파주,89.5,60.0
20231031,파주,87.8,65.0
20231101,파주,90.8,82.0
20231102,파주,81.3,57.0
20231103,파주,90.6,78.0
20231104,파주,78.4,57.0
20231105,파주,91.9,79.0
20231106,파주,82.0,66.0
20231107,파주,73.0,48.0
20231108,파주,72.4,25.0
20231109,파주,86.6,63.0
20231110,파주,62.3,34.0
20231111,파주,61.1,29.0
20231112,파주,67.9,40.0
20231113,파주,69.0,35.0
20231114,파주,79.9,49.0
20231115,파주,82.5,52.0
20231116,파주,95.8,86.0
20231117,파주,68.1,49.0
20231118,파주,63.9,49.0
20231119,파주,77.8,57.0
20231120,파주,76.1,39.0
20231121,파주,78.0,36.0
20231122,파주,78.9,61.0
20231123,파주,75.5,50.0
20231124,파주,57.3,33.0
20231125,파주,64.1,31.0
20231126,파주,57.5,41.0
20231127,파주,89.6,61.0
20231128,파주,62.8,42.0
20231129,파주,73.3,52.0
20231130,파주,56.1,37.0
20231201,파주,69.0,36.0
20231202,파주,72.4,50.0
20231203,파주,71.6,40.0
20231204,파주,72.6,44.0
20231205,파주,70.4,50.0
20231206,파주,85.8,73.0
20231207,파주,72.4,52.0
20231208,파주,82.6,61.0
20231209,파주,80.0,54.0
20231210,파주,61.4,46.0
20231211,파주,92.1,74.0
20231212,파주,78.6,61.0
20231213,파주,81.8,64.0
20231214,파주,94.4,79.0
20231215,파주,95.9,86.0
20231216,파주,71.9,47.0
20231217,파주,58.6,39.0
20231218,파주,60.8,38.0
20231219,파주,69.8,45.0
20231220,파주,69.6,49.0
20231221,파주,59.9,42.0
20231222,파주,58.5,38.0
20231223,파주,68.6,42.0
20231224,파주,73.6,56.0
20231225,파주,86.6,56.0
20231226,파주,81.6,52.0
20231227,파주,79.6,44.0
20231228,파주,80.6,57.0
20231229,파주,78.9,63.0
20231230,파주,95.6,86.0
20231231,파주,92.9,69.0
20240101,파주,91.0,72.0
20240102,파주,83.3,60.0
20240103,파주,86.6,70.0
20240104,파주,83.0,65.0
20240105,파주,83.6,60.0
20240106,파주,81.9,38.0
20240107,파주,59.5,31.0
20240108,파주,71.1,29.0
20240109,파주,89.4,70.0
20240110,파주,89.6,59.0
20240111,파주,88.1,70.0
20240112,파주,68.5,35.0
20240113,파주,64.0,31.0
20240114,파주,88.6,77.0
20240115,파주,67.8,35.0
20240116,파주,68.6,33.0
20240117,파주,84.5,62.0
20240118,파주,83.4,61.0
20240119,파주,71.0,56.0
20240120,파주,74.5,62.0
20240121,파주,76.9,67.0
20240122,파주,65.1,54.0
20240123,파주,52.4,41.0
20240124,파주,52.8,38.0
20240125,파주,58.0,31.0
20240126,파주,73.6,40.0
20240127,파주,79.5,45.0
20240128,파주,75.4,47.0
20240129,파주,76.9,43.0
20240130,파주,68.3,31.0
20240131,파주,65.9,29.0
